pruid,prname,prnameFR,date,numconf,numprob,numdeaths,numtotal,numtested,numrecover,percentrecover,ratetested,numtoday,percentoday,ratetotal,ratedeaths,numdeathstoday,percentdeath,numtestedtoday,numrecoveredtoday,percentactive,numactive,rateactive,numtotal_last14,ratetotal_last14,numdeaths_last14,ratedeaths_last14,numtotal_last7,ratetotal_last7,numdeaths_last7,ratedeaths_last7,avgtotal_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-30,36,0,0.0,36,19472.0,36.0,100.0,124067.0,0,0.0,22.94,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-07-30,14,0,0.0,14,1588.0,11.0,78.57,38870.0,0,0.0,34.27,0.0,0.0,0.0,41.0,0.0,21.43,3.0,7.34,3.0,7.34,0.0,0.0,1.0,2.45,0.0,0.0,0.0,0.35,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-30,5,0,0.0,5,2870.0,5.0,100.0,64025.0,0,0.0,11.15,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-07-30,0,0,0.0,0,1355.0,0.0,,34941.0,0,0.0,0.0,0.0,0.0,,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-30,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-07-30,115785,14,8929.0,115799,3996625.0,100862.0,87.1,106324.0,393,0.34,308.06,23.75,10.0,7.71,50060.0,397.0,5.19,6008.0,15.98,6535.0,17.39,102.0,0.27,3127.0,8.32,55.0,0.15,447.0,1.19,8.0,0.02
59,British Columbia,Colombie-Britannique,2020-07-31,3641,0,195.0,3641,224580.0,3168.0,87.01,44284.0,50,1.39,71.8,3.85,1.0,5.36,2853.0,13.0,7.64,278.0,5.48,443.0,8.74,6.0,0.12,222.0,4.38,4.0,0.08,32.0,0.63,1.0,0.01
48,Alberta,Alberta,2020-07-31,10843,0,196.0,10843,571839.0,9261.0,85.41,130816.0,127,1.19,248.05,4.48,1.0,1.81,5785.0,148.0,12.78,1386.0,31.71,1624.0,37.15,29.0,0.66,757.0,17.32,18.0,0.41,108.0,2.47,3.0,0.06
47,Saskatchewan,Saskatchewan,2020-07-31,1319,0,18.0,1319,85228.0,1008.0,76.42,72568.0,13,1.0,112.31,1.53,0.0,1.36,1490.0,24.0,22.21,293.0,24.95,383.0,32.61,3.0,0.26,220.0,18.73,2.0,0.17,31.0,2.68,0.0,0.02
46,Manitoba,Manitoba,2020-07-31,401,14,8.0,415,86575.0,337.0,81.2,63218.0,6,1.47,30.3,0.58,0.0,1.93,1000.0,12.0,16.87,70.0,5.11,79.0,5.77,1.0,0.07,31.0,2.26,1.0,0.07,4.0,0.32,0.0,0.01
35,Ontario,Ontario,2020-07-31,39209,0,2775.0,39209,2100958.0,35074.0,89.45,144232.0,134,0.34,269.17,19.05,3.0,7.08,29051.0,168.0,3.47,1360.0,9.34,1935.0,13.28,29.0,0.2,804.0,5.52,17.0,0.12,115.0,0.79,2.0,0.02
24,Quebec,Québec,2020-07-31,59312,0,5674.0,59312,819717.0,50886.0,85.79,96608.0,181,0.31,699.02,66.87,1.0,9.57,12353.0,0.0,4.64,2752.0,32.43,2170.0,25.57,27.0,0.32,1069.0,12.6,11.0,0.13,153.0,1.8,2.0,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-07-31,266,0,3.0,266,24924.0,259.0,97.37,47789.0,0,0.0,51.0,0.58,0.0,1.13,253.0,0.0,1.5,4.0,0.77,4.0,0.77,0.0,0.0,1.0,0.19,0.0,0.0,0.0,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-07-31,170,0,2.0,170,46184.0,166.0,97.65,59452.0,0,0.0,21.88,0.26,0.0,1.18,295.0,0.0,1.18,2.0,0.26,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-07-31,1069,0,64.0,1069,64777.0,1003.0,93.83,66685.0,2,0.19,110.05,6.59,0.0,5.99,438.0,0.0,0.19,2.0,0.21,2.0,0.21,1.0,0.1,2.0,0.21,1.0,0.1,0.0,0.03,0.0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-07-31,36,0,0.0,36,19643.0,36.0,100.0,125157.0,0,0.0,22.94,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-07-31,14,0,0.0,14,1612.0,11.0,78.57,39458.0,0,0.0,34.27,0.0,0.0,0.0,24.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-07-31,5,0,0.0,5,2878.0,5.0,100.0,64204.0,0,0.0,11.15,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-07-31,0,0,0.0,0,1367.0,0.0,,35250.0,0,0.0,0.0,0.0,0.0,,12.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-07-31,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-07-31,116298,14,8935.0,116312,4050358.0,101227.0,87.03,107753.0,513,0.44,309.43,23.77,6.0,7.68,53733.0,365.0,5.29,6150.0,16.36,6643.0,17.67,96.0,0.26,3106.0,8.26,54.0,0.14,444.0,1.18,8.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-01,3641,0,195.0,3641,227194.0,3168.0,87.01,44800.0,0,0.0,71.8,3.85,0.0,5.36,2614.0,0.0,7.64,278.0,5.48,443.0,8.74,6.0,0.12,222.0,4.38,4.0,0.08,32.0,0.63,1.0,0.01
48,Alberta,Alberta,2020-08-01,10843,0,196.0,10843,571839.0,9261.0,85.41,130816.0,0,0.0,248.05,4.48,0.0,1.81,0.0,0.0,12.78,1386.0,31.71,1624.0,37.15,29.0,0.66,757.0,17.32,18.0,0.41,108.0,2.47,3.0,0.06
47,Saskatchewan,Saskatchewan,2020-08-01,1334,0,18.0,1334,86814.0,1054.0,79.01,73918.0,15,1.14,113.58,1.53,0.0,1.35,1586.0,46.0,19.64,262.0,22.31,393.0,33.46,3.0,0.26,198.0,16.86,2.0,0.17,28.0,2.41,0.0,0.02
46,Manitoba,Manitoba,2020-08-01,403,14,8.0,417,86575.0,337.0,80.82,63218.0,2,0.48,30.45,0.58,0.0,1.92,0.0,0.0,17.27,72.0,5.26,80.0,5.84,1.0,0.07,29.0,2.12,1.0,0.07,4.0,0.3,0.0,0.01
35,Ontario,Ontario,2020-08-01,39333,0,2777.0,39333,2133152.0,35237.0,89.59,146442.0,124,0.32,270.02,19.06,2.0,7.06,32194.0,163.0,3.35,1319.0,9.05,1893.0,13.0,29.0,0.2,790.0,5.42,18.0,0.12,113.0,0.77,3.0,0.02
24,Quebec,Québec,2020-08-01,59458,0,5678.0,59458,831069.0,50886.0,85.58,97946.0,146,0.25,700.75,66.92,4.0,9.55,11352.0,0.0,4.87,2894.0,34.11,2158.0,25.43,24.0,0.28,1044.0,12.3,12.0,0.14,149.0,1.76,2.0,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-01,266,0,3.0,266,25056.0,259.0,97.37,48042.0,0,0.0,51.0,0.58,0.0,1.13,132.0,0.0,1.5,4.0,0.77,4.0,0.77,0.0,0.0,1.0,0.19,0.0,0.0,0.0,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-08-01,170,0,2.0,170,46398.0,166.0,97.65,59728.0,0,0.0,21.88,0.26,0.0,1.18,214.0,0.0,1.18,2.0,0.26,2.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-08-01,1069,0,64.0,1069,65042.0,1003.0,93.83,66957.0,0,0.0,110.05,6.59,0.0,5.99,265.0,0.0,0.19,2.0,0.21,2.0,0.21,1.0,0.1,2.0,0.21,1.0,0.1,0.0,0.03,0.0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-01,36,0,0.0,36,19643.0,36.0,100.0,125157.0,0,0.0,22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-08-01,14,0,0.0,14,1612.0,11.0,78.57,39458.0,0,0.0,34.27,0.0,0.0,0.0,0.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-01,5,0,0.0,5,2878.0,5.0,100.0,64204.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-08-01,0,0,0.0,0,1404.0,0.0,,36204.0,0,0.0,0.0,0.0,0.0,,37.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-01,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-08-01,116585,14,8941.0,116599,4098752.0,101436.0,87.0,109041.0,287,0.25,310.19,23.79,6.0,7.67,48394.0,209.0,5.34,6222.0,16.55,6600.0,17.56,93.0,0.25,3043.0,8.1,56.0,0.15,435.0,1.16,8.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-02,3641,0,195.0,3641,228795.0,3168.0,87.01,45115.0,0,0.0,71.8,3.85,0.0,5.36,1601.0,0.0,7.64,278.0,5.48,443.0,8.74,6.0,0.12,222.0,4.38,4.0,0.08,32.0,0.63,1.0,0.01
48,Alberta,Alberta,2020-08-02,10843,0,196.0,10843,571839.0,9261.0,85.41,130816.0,0,0.0,248.05,4.48,0.0,1.81,0.0,0.0,12.78,1386.0,31.71,1624.0,37.15,29.0,0.66,757.0,17.32,18.0,0.41,108.0,2.47,3.0,0.06
47,Saskatchewan,Saskatchewan,2020-08-02,1342,0,18.0,1342,88618.0,1070.0,79.73,75454.0,8,0.6,114.27,1.53,0.0,1.34,1804.0,16.0,18.93,254.0,21.63,399.0,33.97,3.0,0.26,164.0,13.96,2.0,0.17,23.0,1.99,0.0,0.02
46,Manitoba,Manitoba,2020-08-02,421,14,8.0,435,86575.0,337.0,77.47,63218.0,18,4.32,31.76,0.58,0.0,1.84,0.0,0.0,20.69,90.0,6.57,92.0,6.72,1.0,0.07,41.0,2.99,1.0,0.07,6.0,0.43,0.0,0.01
35,Ontario,Ontario,2020-08-02,39449,0,2778.0,39449,2162599.0,35359.0,89.63,148463.0,116,0.29,270.82,19.07,1.0,7.04,29447.0,122.0,3.33,1312.0,9.01,1845.0,12.67,27.0,0.19,769.0,5.28,15.0,0.1,110.0,0.75,2.0,0.01
24,Quebec,Québec,2020-08-02,59599,0,5681.0,59599,841785.0,50886.0,85.38,99209.0,141,0.24,702.41,66.95,3.0,9.53,10716.0,0.0,5.09,3032.0,35.73,2133.0,25.14,26.0,0.31,1016.0,11.97,14.0,0.16,145.0,1.71,2.0,0.02
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-02,266,0,3.0,266,25261.0,259.0,97.37,48435.0,0,0.0,51.0,0.58,0.0,1.13,205.0,0.0,1.5,4.0,0.77,4.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-08-02,170,0,2.0,170,46617.0,166.0,97.65,60010.0,0,0.0,21.88,0.26,0.0,1.18,219.0,0.0,1.18,2.0,0.26,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-08-02,1071,0,64.0,1071,65315.0,1003.0,93.65,67238.0,2,0.19,110.25,6.59,0.0,5.98,273.0,0.0,0.37,4.0,0.41,4.0,0.41,1.0,0.1,4.0,0.41,1.0,0.1,1.0,0.06,0.0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-02,36,0,0.0,36,20085.0,36.0,100.0,127973.0,0,0.0,22.94,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-08-02,14,0,0.0,14,1612.0,11.0,78.57,39458.0,0,0.0,34.27,0.0,0.0,0.0,0.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-02,5,0,0.0,5,2878.0,5.0,100.0,64204.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-08-02,0,0,0.0,0,1404.0,0.0,,36204.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-02,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-08-02,116870,14,8945.0,116884,4143459.0,101574.0,86.9,110230.0,285,0.24,310.95,23.8,4.0,7.65,44707.0,138.0,5.45,6365.0,16.93,6546.0,17.41,93.0,0.25,2973.0,7.91,55.0,0.15,425.0,1.13,8.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-03,3641,0,195.0,3641,230751.0,3168.0,87.01,45501.0,0,0.0,71.8,3.85,0.0,5.36,1956.0,0.0,7.64,278.0,5.48,341.0,6.72,6.0,0.12,141.0,2.78,2.0,0.04,20.0,0.4,0.0,0.01
48,Alberta,Alberta,2020-08-03,10843,0,196.0,10843,571839.0,9261.0,85.41,130816.0,0,0.0,248.05,4.48,0.0,1.81,0.0,0.0,12.78,1386.0,31.71,1256.0,28.73,26.0,0.59,453.0,10.36,10.0,0.23,65.0,1.48,1.0,0.03
47,Saskatchewan,Saskatchewan,2020-08-03,1359,0,18.0,1359,89600.0,1089.0,80.13,76290.0,17,1.27,115.71,1.53,0.0,1.32,982.0,19.0,18.54,252.0,21.46,397.0,33.8,3.0,0.26,150.0,12.77,2.0,0.17,21.0,1.82,0.0,0.02
46,Manitoba,Manitoba,2020-08-03,428,14,8.0,442,86575.0,337.0,76.24,63218.0,7,1.61,32.28,0.58,0.0,1.81,0.0,0.0,21.95,97.0,7.08,88.0,6.43,1.0,0.07,42.0,3.07,1.0,0.07,6.0,0.44,0.0,0.01
35,Ontario,Ontario,2020-08-03,39449,0,2778.0,39449,2184868.0,35359.0,89.63,149992.0,0,0.0,270.82,19.07,0.0,7.04,22269.0,0.0,3.33,1312.0,9.01,1710.0,11.74,26.0,0.18,650.0,4.46,14.0,0.1,93.0,0.64,2.0,0.01
24,Quebec,Québec,2020-08-03,59722,0,5683.0,59722,850630.0,50886.0,85.2,100251.0,123,0.21,703.86,66.98,2.0,9.52,8845.0,0.0,5.28,3153.0,37.16,2106.0,24.82,26.0,0.31,994.0,11.71,16.0,0.19,142.0,1.67,2.0,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-03,266,0,3.0,266,25452.0,259.0,97.37,48801.0,0,0.0,51.0,0.58,0.0,1.13,191.0,0.0,1.5,4.0,0.77,4.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-08-03,170,0,2.0,170,46784.0,168.0,98.82,60224.0,0,0.0,21.88,0.26,0.0,1.18,167.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-08-03,1071,0,64.0,1071,65543.0,1005.0,93.84,67473.0,0,0.0,110.25,6.59,0.0,5.98,228.0,2.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1,4.0,0.41,1.0,0.1,1.0,0.06,0.0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-03,36,0,0.0,36,20183.0,36.0,100.0,128598.0,0,0.0,22.94,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-08-03,14,0,0.0,14,1612.0,11.0,78.57,39458.0,0,0.0,34.27,0.0,0.0,0.0,0.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-03,5,0,0.0,5,2878.0,5.0,100.0,64204.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-08-03,0,0,0.0,0,1404.0,0.0,,36204.0,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-03,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-08-03,117017,14,8947.0,117031,4178195.0,101597.0,86.81,111154.0,147,0.13,311.34,23.8,2.0,7.64,34736.0,23.0,5.54,6487.0,17.26,5907.0,15.71,89.0,0.24,2434.0,6.48,46.0,0.12,348.0,0.93,7.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-04,3787,0,195.0,3787,232016.0,3273.0,86.43,45750.0,146,4.01,74.67,3.85,0.0,5.15,1265.0,105.0,8.42,319.0,6.29,459.0,9.05,6.0,0.12,264.0,5.21,1.0,0.02,38.0,0.74,0.0,0.0
48,Alberta,Alberta,2020-08-04,11146,0,201.0,11146,596714.0,9754.0,87.51,136507.0,303,2.79,254.98,4.6,5.0,1.8,24875.0,493.0,10.69,1191.0,27.25,1418.0,32.44,29.0,0.66,676.0,15.46,14.0,0.32,97.0,2.21,2.0,0.05
47,Saskatchewan,Saskatchewan,2020-08-04,1368,0,18.0,1368,90170.0,1097.0,80.19,76776.0,9,0.66,116.48,1.53,0.0,1.32,570.0,8.0,18.49,253.0,21.54,398.0,33.89,3.0,0.26,150.0,12.77,1.0,0.09,21.0,1.82,0.0,0.01
46,Manitoba,Manitoba,2020-08-04,428,15,8.0,443,91697.0,341.0,76.98,66958.0,1,0.23,32.35,0.58,0.0,1.81,5122.0,4.0,21.22,94.0,6.86,77.0,5.62,1.0,0.07,38.0,2.77,0.0,0.0,5.0,0.4,0.0,0.0
35,Ontario,Ontario,2020-08-04,39628,0,2782.0,39628,2203410.0,35601.0,89.84,151265.0,179,0.45,272.05,19.1,4.0,7.02,18542.0,242.0,3.14,1245.0,8.55,1686.0,11.57,29.0,0.2,718.0,4.93,14.0,0.1,103.0,0.7,2.0,0.01
24,Quebec,Québec,2020-08-04,59845,0,5685.0,59845,858016.0,50886.0,85.03,101122.0,123,0.21,705.31,67.0,2.0,9.5,7386.0,0.0,5.47,3274.0,38.59,2049.0,24.15,27.0,0.32,948.0,11.17,15.0,0.18,135.0,1.6,2.0,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-04,266,0,3.0,266,25654.0,260.0,97.74,49189.0,0,0.0,51.0,0.58,0.0,1.13,202.0,1.0,1.13,3.0,0.58,3.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-08-04,170,0,2.0,170,46925.0,168.0,98.82,60406.0,0,0.0,21.88,0.26,0.0,1.18,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-08-04,1071,0,64.0,1071,65628.0,1005.0,93.84,67561.0,0,0.0,110.25,6.59,0.0,5.98,85.0,0.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1,4.0,0.41,1.0,0.1,1.0,0.06,0.0,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-04,36,0,0.0,36,20183.0,36.0,100.0,128598.0,0,0.0,22.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-08-04,14,0,0.0,14,1740.0,11.0,78.57,42591.0,0,0.0,34.27,0.0,0.0,0.0,128.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-04,5,0,0.0,5,2878.0,5.0,100.0,64204.0,0,0.0,11.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-08-04,0,0,0.0,0,1414.0,0.0,,36462.0,0,0.0,0.0,0.0,0.0,,10.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-04,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-08-04,117777,15,8958.0,117792,4236521.0,102450.0,86.98,112706.0,761,0.65,313.37,23.83,11.0,7.6,58326.0,853.0,5.42,6384.0,16.98,6095.0,16.21,96.0,0.26,2798.0,7.44,46.0,0.12,400.0,1.06,7.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-05,3834,0,195.0,3834,233195.0,3288.0,85.76,45983.0,47,1.24,75.6,3.85,0.0,5.09,1179.0,15.0,9.15,351.0,6.92,472.0,9.31,6.0,0.12,272.0,5.36,1.0,0.02,39.0,0.77,0.0,0.0
48,Alberta,Alberta,2020-08-05,11240,0,203.0,11240,601748.0,9891.0,88.0,137658.0,94,0.84,257.13,4.64,2.0,1.81,5034.0,137.0,10.2,1146.0,26.22,1379.0,31.55,29.0,0.66,637.0,14.57,13.0,0.3,91.0,2.08,2.0,0.04
47,Saskatchewan,Saskatchewan,2020-08-05,1376,0,18.0,1376,90815.0,1133.0,82.34,77325.0,8,0.58,117.16,1.53,0.0,1.31,645.0,36.0,16.35,225.0,19.16,346.0,29.46,3.0,0.26,108.0,9.2,1.0,0.09,15.0,1.31,0.0,0.01
46,Manitoba,Manitoba,2020-08-05,429,15,8.0,444,92721.0,342.0,77.03,67706.0,1,0.23,32.42,0.58,0.0,1.8,1024.0,1.0,21.17,94.0,6.86,70.0,5.11,1.0,0.07,37.0,2.7,0.0,0.0,5.0,0.39,0.0,0.0
35,Ontario,Ontario,2020-08-05,39714,0,2782.0,39714,2220075.0,35747.0,90.01,152409.0,86,0.22,272.64,19.1,0.0,7.01,16665.0,146.0,2.98,1185.0,8.14,1607.0,11.03,27.0,0.19,728.0,5.0,13.0,0.09,104.0,0.71,2.0,0.01
24,Quebec,Québec,2020-08-05,60000,0,5687.0,60000,868111.0,50886.0,84.81,102312.0,155,0.26,707.13,67.02,2.0,9.48,10095.0,0.0,5.71,3427.0,40.39,2062.0,24.3,25.0,0.29,991.0,11.68,15.0,0.18,142.0,1.67,2.0,0.03
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020-08-05,266,0,3.0,266,25947.0,263.0,98.87,49751.0,0,0.0,51.0,0.58,0.0,1.13,293.0,3.0,0.0,0.0,0.0,2.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2020-08-05,174,0,2.0,174,47189.0,168.0,96.55,60746.0,4,2.35,22.4,0.26,0.0,1.15,264.0,0.0,2.3,4.0,0.51,4.0,0.51,0.0,0.0,4.0,0.51,0.0,0.0,1.0,0.07,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2020-08-05,1071,0,64.0,1071,65909.0,1005.0,93.84,67850.0,0,0.0,110.25,6.59,0.0,5.98,281.0,0.0,0.19,2.0,0.21,4.0,0.41,1.0,0.1,4.0,0.41,0.0,0.0,1.0,0.06,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2020-08-05,36,0,0.0,36,20654.0,36.0,100.0,131599.0,0,0.0,22.94,0.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Yukon,Yukon,2020-08-05,14,0,0.0,14,1769.0,11.0,78.57,43301.0,0,0.0,34.27,0.0,0.0,0.0,29.0,0.0,21.43,3.0,7.34,1.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2020-08-05,5,0,0.0,5,2970.0,5.0,100.0,66256.0,0,0.0,11.15,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Nunavut,Nunavut,2020-08-05,0,0,0.0,0,1427.0,0.0,,36797.0,0,0.0,0.0,0.0,0.0,,13.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2020-08-05,13,0,,13,76.0,13.0,100.0,,0,0.0,,,,,0.0,0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
1,Canada,Canada,2020-08-05,118172,15,8962.0,118187,4272606.0,102788.0,86.97,113666.0,395,0.34,314.42,23.84,4.0,7.58,36085.0,338.0,5.45,6437.0,17.12,5947.0,15.82,92.0,0.24,2781.0,7.4,43.0,0.11,397.0,1.06,6.0,0.02
59,British Columbia,Colombie-Britannique,2020-08-06,3881,0,195.0,3881,234986.0,3315.0,85.42,46336.0,47,1.23,76.53,3.85,0.0,5.02,1791.0,27.0,9.56,371.0,7.32,489.0,9.64,5.0,0.1,290.0,5.72,1.0,0.02,41.0,0.82,0.0,0.0
